"","nome_jogo","nota_jogo","link_jogo","ano_jogo","genero_jogo","link_avaliacao","avaliacao_jogo","diretor_jogo"
"756","Maroscuro",NA,"https://www.imdb.com/title/tt19035984/?ref_=adv_li_tt",2021,"
Short, Adventure, Horror","https://www.imdb.com/title/tt19035984/ratings/?ref_=tt_ov_rt",NA,"Ignacio Maldonato
"
"757","Conker's High Rule Tail",NA,"https://www.imdb.com/title/tt21245512/?ref_=adv_li_tt",2021,"
Animation, Action, Adventure","https://www.imdb.com/title/tt21245512/ratings/?ref_=tt_ov_rt",NA,NA
"758","Zombie Night Terror",NA,"https://www.imdb.com/title/tt13700624/?ref_=adv_li_tt",2016,"
Action, Adventure, Comedy","https://www.imdb.com/title/tt13700624/ratings/?ref_=tt_ov_rt",NA,NA
"759","Träumerei Project",NA,"https://www.imdb.com/title/tt14234142/?ref_=adv_li_tt",2019,"
Adventure, Horror","https://www.imdb.com/title/tt14234142/ratings/?ref_=tt_ov_rt",NA,NA
"760","Blood II: The Chosen - The Nightmare Levels",NA,"https://www.imdb.com/title/tt15345644/?ref_=adv_li_tt",1999,"
Action, Adventure, Fantasy","https://www.imdb.com/title/tt15345644/ratings/?ref_=tt_ov_rt",NA,"Vic Merritt
"
"761","Drac's Night Out",NA,"https://www.imdb.com/title/tt3516808/?ref_=adv_li_tt",1991,"
Adventure, Horror","https://www.imdb.com/title/tt3516808/ratings/?ref_=tt_ov_rt",NA,NA
"762","Castlevania: The Lecarde Chronicles",NA,"https://www.imdb.com/title/tt18967836/?ref_=adv_li_tt",2013,"
Action, Adventure, Fantasy","https://www.imdb.com/title/tt18967836/ratings/?ref_=tt_ov_rt",NA,"Jeffrey Montoya
| Mig Perez
"
"763","Monster in My Pocket","7.7","https://www.imdb.com/title/tt0151622/?ref_=adv_li_tt",1992,"
Adventure, Horror","https://www.imdb.com/title/tt0151622/ratings/?ref_=tt_ov_rt","11|4|9|13|4|1|1|0|0|4","Shirô Murata
"
"764","Hanakosan",NA,"https://www.imdb.com/title/tt14636884/?ref_=adv_li_tt",2020,"
Adventure, Horror","https://www.imdb.com/title/tt14636884/ratings/?ref_=tt_ov_rt",NA,NA
"765","Duskers",NA,"https://www.imdb.com/title/tt6107356/?ref_=adv_li_tt",2016,"
Adventure, Horror, Sci-Fi","https://www.imdb.com/title/tt6107356/ratings/?ref_=tt_ov_rt",NA,"Holly Keenan
| Tim Keenan
"
"766","Halfquake",NA,"https://www.imdb.com/title/tt15612992/?ref_=adv_li_tt",2001,"
Adventure, Fantasy, Horror","https://www.imdb.com/title/tt15612992/ratings/?ref_=tt_ov_rt",NA,"Muddasheep
"
"767","Paon: Beyond the Pien",NA,"https://www.imdb.com/title/tt15450518/?ref_=adv_li_tt",2021,"
Adventure, Horror","https://www.imdb.com/title/tt15450518/ratings/?ref_=tt_ov_rt",NA,"Tadasumen
"
"768","The Forgotten",NA,"https://www.imdb.com/title/tt18568242/?ref_=adv_li_tt",2021,"
Action, Adventure, Horror","https://www.imdb.com/title/tt18568242/ratings/?ref_=tt_ov_rt",NA,NA
"769","Jeff Wayne's Musical Version of the War of the Worlds: Minigame Adventure",NA,"https://www.imdb.com/title/tt5586266/?ref_=adv_li_tt",2011,"
Adventure, Horror, Musical","https://www.imdb.com/title/tt5586266/ratings/?ref_=tt_ov_rt",NA,NA
"770","Campfire Legends: The Last Act","7.1","https://www.imdb.com/title/tt2125463/?ref_=adv_li_tt",2011,"
Adventure, Horror, Mystery","https://www.imdb.com/title/tt2125463/ratings/?ref_=tt_ov_rt","3|0|1|3|0|0|1|0|0|1",NA
"771","Dracula 3: The Path of the Dragon","8.2","https://www.imdb.com/title/tt1964670/?ref_=adv_li_tt",2008,"
Adventure, Fantasy, Horror","https://www.imdb.com/title/tt1964670/ratings/?ref_=tt_ov_rt","13|5|6|5|1|2|2|0|0|1","Benoît Hozjan
"
"772","The Hell in the Pacific",NA,"https://www.imdb.com/title/tt0486337/?ref_=adv_li_tt",2003,"
Action, Adventure, Horror","https://www.imdb.com/title/tt0486337/ratings/?ref_=tt_ov_rt",NA,NA
"773","Campfire Legends: The Babysitter","7.6","https://www.imdb.com/title/tt1998196/?ref_=adv_li_tt",2010,"
Adventure, Horror, Mystery","https://www.imdb.com/title/tt1998196/ratings/?ref_=tt_ov_rt","3|0|3|2|0|0|0|0|0|1",NA
"774","Keep Out",NA,"https://www.imdb.com/title/tt21975564/?ref_=adv_li_tt",2021,"
Adventure, Drama, Fantasy","https://www.imdb.com/title/tt21975564/ratings/?ref_=tt_ov_rt",NA,NA
"775","Barrow Hill: The Dark Path",NA,"https://www.imdb.com/title/tt6870692/?ref_=adv_li_tt",2016,"
Adventure, Fantasy, Horror","https://www.imdb.com/title/tt6870692/ratings/?ref_=tt_ov_rt",NA,"Matt Clark
"
"776","The Forgotten Ones",NA,"https://www.imdb.com/title/tt15612872/?ref_=adv_li_tt",2014,"
Action, Adventure, Horror","https://www.imdb.com/title/tt15612872/ratings/?ref_=tt_ov_rt",NA,"Bernt Andreas Eide
"
"777","Blood Reminds",NA,"https://www.imdb.com/title/tt14385484/?ref_=adv_li_tt",2021,"
Adventure, Horror","https://www.imdb.com/title/tt14385484/ratings/?ref_=tt_ov_rt",NA,NA
"778","Dracula 5: The Blood Legacy",NA,"https://www.imdb.com/title/tt11245718/?ref_=adv_li_tt",2013,"
Adventure, Fantasy, Horror","https://www.imdb.com/title/tt11245718/ratings/?ref_=tt_ov_rt",NA,NA
"779","Death Road to Canada","7","https://www.imdb.com/title/tt9491014/?ref_=adv_li_tt",2016,"
Action, Adventure, Horror","https://www.imdb.com/title/tt9491014/ratings/?ref_=tt_ov_rt","2|2|8|12|3|2|0|1|0|2",NA
"780","Dracula 4: The Shadow of the Dragon","5.4","https://www.imdb.com/title/tt11244996/?ref_=adv_li_tt",2013,"
Adventure, Fantasy, Horror","https://www.imdb.com/title/tt11244996/ratings/?ref_=tt_ov_rt","0|0|0|3|0|0|1|0|1|0",NA
"781","Sphaera",NA,"https://www.imdb.com/title/tt14636862/?ref_=adv_li_tt",2018,"
Adventure, Horror","https://www.imdb.com/title/tt14636862/ratings/?ref_=tt_ov_rt",NA,NA
"782","Future Noir",NA,"https://www.imdb.com/title/tt10457066/?ref_=adv_li_tt",2019,"
Adventure, Crime, Horror","https://www.imdb.com/title/tt10457066/ratings/?ref_=tt_ov_rt",NA,"Guillermo Tierno
"
"783","Calm Waters",NA,"https://www.imdb.com/title/tt5992714/?ref_=adv_li_tt",2016,"
Adventure, Horror, Thriller","https://www.imdb.com/title/tt5992714/ratings/?ref_=tt_ov_rt",NA,"Darren Hall
"
"784","What Happened",NA,"https://www.imdb.com/title/tt13034730/?ref_=adv_li_tt",2020,"
Adventure, Horror","https://www.imdb.com/title/tt13034730/ratings/?ref_=tt_ov_rt",NA,NA
"785","The Dark Mod",NA,"https://www.imdb.com/title/tt15231806/?ref_=adv_li_tt",2013,"
Adventure, Crime, Fantasy","https://www.imdb.com/title/tt15231806/ratings/?ref_=tt_ov_rt",NA,"Eric Pommer
"
"786","Kirigiri Sou",NA,"https://www.imdb.com/title/tt22800024/?ref_=adv_li_tt",2016,"
Adventure, Horror, Mystery","https://www.imdb.com/title/tt22800024/ratings/?ref_=tt_ov_rt",NA,"Takekuni Kitayama
"
"787","Warlock","7.3","https://www.imdb.com/title/tt0974666/?ref_=adv_li_tt",1994,"
Action, Adventure, Fantasy","https://www.imdb.com/title/tt0974666/ratings/?ref_=tt_ov_rt","5|2|2|4|3|1|0|2|0|4","David Bean
"
"788","The Awesome Adventures of Victor Vector & Yondo: The Vampire's Coffin",NA,"https://www.imdb.com/title/tt5600368/?ref_=adv_li_tt",1992,"
Adventure, Horror, Mystery","https://www.imdb.com/title/tt5600368/ratings/?ref_=tt_ov_rt",NA,"Toni Beninger
"
"789","Hard West: Scars of Freedom","6.8","https://www.imdb.com/title/tt5640460/?ref_=adv_li_tt",2016,"
Action, Adventure, Fantasy","https://www.imdb.com/title/tt5640460/ratings/?ref_=tt_ov_rt","1|1|1|1|0|1|0|1|0|0","Pawel Kroenke
"
"790","Deeper Sleep","7.8","https://www.imdb.com/title/tt5453148/?ref_=adv_li_tt",2013,"
Adventure, Horror, Mystery","https://www.imdb.com/title/tt5453148/ratings/?ref_=tt_ov_rt","5|1|7|0|0|0|0|1|0|1","Scriptwelder
"
"791","Akazukin Dakku Saido",NA,"https://www.imdb.com/title/tt14615378/?ref_=adv_li_tt",2013,"
Adventure, Horror","https://www.imdb.com/title/tt14615378/ratings/?ref_=tt_ov_rt",NA,NA
"792","Dnevnoy Dozor",NA,"https://www.imdb.com/title/tt15235326/?ref_=adv_li_tt",2006,"
Action, Adventure, Fantasy","https://www.imdb.com/title/tt15235326/ratings/?ref_=tt_ov_rt",NA,"Alexander Mishulin
"
"793","Inunaki tonneru",NA,"https://www.imdb.com/title/tt14636870/?ref_=adv_li_tt",2019,"
Adventure, Horror","https://www.imdb.com/title/tt14636870/ratings/?ref_=tt_ov_rt",NA,NA
"794","Painkiller: Redemption","4.4","https://www.imdb.com/title/tt11448642/?ref_=adv_li_tt",2011,"
Action, Adventure, Fantasy","https://www.imdb.com/title/tt11448642/ratings/?ref_=tt_ov_rt","0|0|0|3|2|3|0|3|0|2",NA
"795","Lakeview Valley",NA,"https://www.imdb.com/title/tt14577906/?ref_=adv_li_tt",2019,"
Action, Adventure, Crime","https://www.imdb.com/title/tt14577906/ratings/?ref_=tt_ov_rt",NA,"Roope Tamminen
"
"796","Omega Mart Minecraft Adventure Map",NA,"https://www.imdb.com/title/tt22526518/?ref_=adv_li_tt",2021,"
Adventure, Horror","https://www.imdb.com/title/tt22526518/ratings/?ref_=tt_ov_rt",NA,"Jack Fun
"
"797","End Roll",NA,"https://www.imdb.com/title/tt14323360/?ref_=adv_li_tt",2016,"
Action, Adventure, Horror","https://www.imdb.com/title/tt14323360/ratings/?ref_=tt_ov_rt",NA,NA
"798","Bloody Death",NA,"https://www.imdb.com/title/tt5499756/?ref_=adv_li_tt",2010,"
Adventure, Horror, Thriller","https://www.imdb.com/title/tt5499756/ratings/?ref_=tt_ov_rt",NA,"Claudio Battiato
"
"799","Suits: A Business RPG",NA,"https://www.imdb.com/title/tt22505070/?ref_=adv_li_tt",2016,"
Adventure, Comedy, Horror","https://www.imdb.com/title/tt22505070/ratings/?ref_=tt_ov_rt",NA,NA
"800","The Insanity",NA,"https://www.imdb.com/title/tt2214936/?ref_=adv_li_tt",2009,"
Adventure, Horror","https://www.imdb.com/title/tt2214936/ratings/?ref_=tt_ov_rt",NA,NA
"801","The Insanity","NA","https://www.imdb.com/title/tt2214936/?ref_=adv_li_tt",2009,"
Adventure, Horror            ","https://www.imdb.com/title/tt2214936/ratings/?ref_=tt_ov_rt","",""
"802","More Dark","NA","https://www.imdb.com/title/tt15744804/?ref_=adv_li_tt",2019,"
Action, Adventure, Horror            ","https://www.imdb.com/title/tt15744804/ratings/?ref_=tt_ov_rt","",""
"803","Personal Nightmare","NA","https://www.imdb.com/title/tt1171612/?ref_=adv_li_tt",1989,"
Adventure, Horror            ","https://www.imdb.com/title/tt1171612/ratings/?ref_=tt_ov_rt","",""
"804","Pure Evil 2-Pack","6.9","https://www.imdb.com/title/tt8503120/?ref_=adv_li_tt",2004,"
Action, Adventure, Fantasy            ","https://www.imdb.com/title/tt8503120/ratings/?ref_=tt_ov_rt","2|0|2|1|3|2|0|2|1|0",""
"805","Ookami Gemu","NA","https://www.imdb.com/title/tt14215042/?ref_=adv_li_tt",2018,"
Adventure, Horror, Mystery            ","https://www.imdb.com/title/tt14215042/ratings/?ref_=tt_ov_rt","",""
"806","Halfquake Amen","NA","https://www.imdb.com/title/tt15612998/?ref_=adv_li_tt",2002,"
Adventure, Fantasy, Horror            ","https://www.imdb.com/title/tt15612998/ratings/?ref_=tt_ov_rt",""," Muddasheep
"
"807","Dylan Dog: Attraverso lo specchio","NA","https://www.imdb.com/title/tt7995786/?ref_=adv_li_tt",1993,"
Animation, Adventure, Horror            ","https://www.imdb.com/title/tt7995786/ratings/?ref_=tt_ov_rt",""," Francesco Carlà
"
"808","Nanatsu no hikan","NA","https://www.imdb.com/title/tt22747742/?ref_=adv_li_tt",1996,"
Action, Adventure, Horror            ","https://www.imdb.com/title/tt22747742/ratings/?ref_=tt_ov_rt","",""
"809","Morphine","NA","https://www.imdb.com/title/tt6786398/?ref_=adv_li_tt",2015,"
Adventure, Horror            ","https://www.imdb.com/title/tt6786398/ratings/?ref_=tt_ov_rt",""," Kerim Kumbasar
"
"810","Onooni: Mouryou no sumu ie","NA","https://www.imdb.com/title/tt15074720/?ref_=adv_li_tt",2019,"
Adventure, Horror            ","https://www.imdb.com/title/tt15074720/ratings/?ref_=tt_ov_rt","",""
"811","Absent","NA","https://www.imdb.com/title/tt8005906/?ref_=adv_li_tt",2013,"
Adventure, Drama, Fantasy            ","https://www.imdb.com/title/tt8005906/ratings/?ref_=tt_ov_rt","",""
"812","Ghostcontrol Inc","NA","https://www.imdb.com/title/tt5691598/?ref_=adv_li_tt",2014,"
Action, Adventure, Comedy            ","https://www.imdb.com/title/tt5691598/ratings/?ref_=tt_ov_rt",""," Philipp Klein
| Tassilo Rau
"
"813","Halfquake Sunrise","NA","https://www.imdb.com/title/tt15612996/?ref_=adv_li_tt",2010,"
Adventure, Fantasy, Horror            ","https://www.imdb.com/title/tt15612996/ratings/?ref_=tt_ov_rt",""," Muddasheep
"
"814","Akumajô Dorakyura","6.3","https://www.imdb.com/title/tt2048693/?ref_=adv_li_tt",NA,"
Action, Adventure, Fantasy            ","https://www.imdb.com/title/tt2048693/ratings/?ref_=tt_ov_rt","4|0|1|3|6|3|3|1|2|1",""
"815","E.Y.E: Divine Cybermancy","NA","https://www.imdb.com/title/tt14052908/?ref_=adv_li_tt",2011,"
Action, Adventure, Fantasy            ","https://www.imdb.com/title/tt14052908/ratings/?ref_=tt_ov_rt",""," Jonathan Cacherat
"
"816","The Horror of the Vigil","NA","https://www.imdb.com/title/tt19036156/?ref_=adv_li_tt",2021,"
Short, Adventure, Horror            ","https://www.imdb.com/title/tt19036156/ratings/?ref_=tt_ov_rt",""," Ignacio Maldonato
"
"817","Zeke","NA","https://www.imdb.com/title/tt7701364/?ref_=adv_li_tt",2018,"
Action, Adventure, Horror            ","https://www.imdb.com/title/tt7701364/ratings/?ref_=tt_ov_rt",""," Nestory John
"
"818","Blaming Tim's Relapse Adventure","NA","https://www.imdb.com/title/tt5424768/?ref_=adv_li_tt",2008,"
Adventure, Horror, Music            ","https://www.imdb.com/title/tt5424768/ratings/?ref_=tt_ov_rt","",""
"819","Blade","4.0","https://www.imdb.com/title/tt8774166/?ref_=adv_li_tt",NA,"
Action, Adventure, Crime            ","https://www.imdb.com/title/tt8774166/ratings/?ref_=tt_ov_rt","1|0|0|1|0|0|1|0|3|1",""
"820","Murder Diaries: Ankara","NA","https://www.imdb.com/title/tt22805296/?ref_=adv_li_tt",2019,"
Action, Adventure, Fantasy            ","https://www.imdb.com/title/tt22805296/ratings/?ref_=tt_ov_rt",""," Safak Yalcinkaya
"
"821","Castlevania: Order of Shadows","NA","https://www.imdb.com/title/tt21995270/?ref_=adv_li_tt",2007,"
Action, Adventure, Fantasy            ","https://www.imdb.com/title/tt21995270/ratings/?ref_=tt_ov_rt","",""
"822","Don't Escape 2","7.0","https://www.imdb.com/title/tt5460228/?ref_=adv_li_tt",2015,"
Adventure, Horror, Mystery            ","https://www.imdb.com/title/tt5460228/ratings/?ref_=tt_ov_rt","2|2|5|4|0|0|0|0|0|2"," Scriptwelder
"
"823","Darkman","6.5","https://www.imdb.com/title/tt6692238/?ref_=adv_li_tt",1991,"
Action, Adventure, Crime            ","https://www.imdb.com/title/tt6692238/ratings/?ref_=tt_ov_rt","2|1|1|2|2|1|1|2|0|0",""
"824","Don't Go Alone","NA","https://www.imdb.com/title/tt6166414/?ref_=adv_li_tt",1989,"
Adventure, Fantasy, Horror            ","https://www.imdb.com/title/tt6166414/ratings/?ref_=tt_ov_rt","",""
"825","Escape from Dimansion","NA","https://www.imdb.com/title/tt10986948/?ref_=adv_li_tt",2019,"
Adventure, Horror, Mystery            ","https://www.imdb.com/title/tt10986948/ratings/?ref_=tt_ov_rt",""," Steven Don
"
"826","LiEat","NA","https://www.imdb.com/title/tt13393846/?ref_=adv_li_tt",2016,"
Animation, Adventure, Drama            ","https://www.imdb.com/title/tt13393846/ratings/?ref_=tt_ov_rt",""," Miwashiba
"
"827","Dread Templar","NA","https://www.imdb.com/title/tt22493332/?ref_=adv_li_tt",2021,"
Action, Adventure, Fantasy            ","https://www.imdb.com/title/tt22493332/ratings/?ref_=tt_ov_rt","",""
"828","Keep Out: Black Protein","NA","https://www.imdb.com/title/tt22797364/?ref_=adv_li_tt",NA,"
Adventure, Horror            ","https://www.imdb.com/title/tt22797364/ratings/?ref_=tt_ov_rt","",""
"829","Through the Trap Door","5.7","https://www.imdb.com/title/tt0481236/?ref_=adv_li_tt",1988,"
Adventure, Family, Fantasy            ","https://www.imdb.com/title/tt0481236/ratings/?ref_=tt_ov_rt","2|0|2|1|5|4|2|4|0|3",""
"830","Jack in the Dark","5.2","https://www.imdb.com/title/tt6829526/?ref_=adv_li_tt",1993,"
Adventure, Fantasy, Horror            ","https://www.imdb.com/title/tt6829526/ratings/?ref_=tt_ov_rt","0|0|0|1|5|4|2|0|1|0",""
"831","Killer Escape 3","NA","https://www.imdb.com/title/tt5465158/?ref_=adv_li_tt",2014,"
Adventure, Horror, Sci-Fi            ","https://www.imdb.com/title/tt5465158/ratings/?ref_=tt_ov_rt",""," Psionic
"
"832","Bear with Me: Episode Two","7.6","https://www.imdb.com/title/tt6470790/?ref_=adv_li_tt",2017,"
Adventure, Horror, Mystery            ","https://www.imdb.com/title/tt6470790/ratings/?ref_=tt_ov_rt","13|2|6|4|1|2|1|0|0|2"," Hrvoje Maros
"
"833","Lift Uzhasa","7.7","https://www.imdb.com/title/tt6498438/?ref_=adv_li_tt",2014,"
Adventure, Horror            ","https://www.imdb.com/title/tt6498438/ratings/?ref_=tt_ov_rt","6|9|2|4|1|3|0|0|0|7"," Sergey A.
"
"834","Okaeri","NA","https://www.imdb.com/title/tt14636856/?ref_=adv_li_tt",2019,"
Adventure, Horror            ","https://www.imdb.com/title/tt14636856/ratings/?ref_=tt_ov_rt","",""
"835","Dark Castle","2.7","https://www.imdb.com/title/tt2358971/?ref_=adv_li_tt",1986,"
Action, Adventure, Family            ","https://www.imdb.com/title/tt2358971/ratings/?ref_=tt_ov_rt","4|0|0|2|2|0|0|2|6|25",""
